"","total_energy","Sex","Age","Lifestage","with.pup","pup_cost","Growth","perc_time_activity","min_per_day_activity","actual_costs_activity","new_perc_time_forage","metabolic_rates_forage","time_needed_to_forage","metabolic_rates_rest","foraging_cost","new_perc_time_rest","new_min_per_day_rest","new_resting_cost"
"22",17096.3387910058,"M",7,"adult","no",0,6.09,0.24,345.6,5600.93184,0.440610817010917,12.4442,634.47957649572,7.8138,7895.59074582804,0.319389182989083,459.92042350428,3593.72620517774
"23",12025.745300331,"F",8,"adult","no",0,1.65,0.09,125.28,1332.9792,0.511901640222144,10.0016,737.138361919888,5.7456,7372.56304057795,0.398098359777856,577.581638080112,3318.55305975309
"24",14859.3467787835,"F",8,"adult","yes",3931,1.65,0.06,92.45,975.798656,0.360343378430369,10.0016,518.894464939732,5.7456,5189.77488054122,0.579656621569631,828.655535060268,4761.12324224228
"25",17258.4300578846,"M",8,"adult","no",0,3.89,0.24,345.6,5645.44512,0.444846478540042,12.5431,640.57892909766,7.8759,8034.84556556486,0.315153521459958,453.82107090234,3574.24937231974
"26",12071.1689875584,"F",9,"adult","no",0,1.16,0.09,125.28,1336.7376,0.51385597136936,10.0298,739.952598771878,5.7618,7421.57657516219,0.39614402863064,574.767401228122,3311.69481239619
"27",14897.495546748,"F",9,"adult","yes",3931,1.16,0.06,92.45,978.549968,0.361617461461913,10.0298,520.729144505154,5.7618,5222.8091735578,0.578382538538087,826.820855494846,4763.9764051902
"28",17364.4693934392,"M",9,"adult","no",0,2.49,0.24,345.6,5674.47552,0.447616416766028,12.6076,644.567640143081,7.9164,8126.4509798679,0.312383583233972,449.832359856919,3561.05289357132
"29",12109.1903124662,"F",10,"adult","no",0,0.85,0.09,125.28,1339.8696,0.515487555267617,10.0533,742.302079585369,5.7753,7462.58549669559,0.394512444732383,572.417920414631,3305.88521577062
"30",14929.426724844,"F",10,"adult","yes",3931,0.85,0.06,92.45,980.842728,0.362680588320732,10.0533,522.260047181854,5.7753,5250.43693233333,0.577319411679268,825.289952818146,4766.29706451064
"31",17428.1643476324,"M",10,"adult","no",0,1.61,0.24,345.6,5691.89376,0.449281250536059,12.6463,646.965000771924,7.9407,8181.71348926199,0.310718749463941,447.434999228076,3552.94709837038
"32",12139.6912515411,"F",11,"adult","no",0,0.64,0.09,125.28,1342.3752,0.516794774255512,10.0721,744.184474927937,5.7861,7495.50044992167,0.393205225744488,570.535525072063,3301.17560161946
"33",14955.0373416518,"F",11,"adult","yes",3931,0.64,0.06,92.45,982.676936,0.363532001907346,10.0721,523.486082746579,5.7861,5272.60417403181,0.576467998092654,824.063917253421,4768.11623162002
"34",17470.6908143443,"M",11,"adult","no",0,1.04,0.24,345.6,5703.50592,0.450392338481028,12.6721,648.56496741268,7.9569,8218.68012355022,0.309607661518972,445.83503258732,3547.46477079404
"35",12154.9220420883,"F",12,"adult","no",0,0.5,0.09,125.28,1343.628,0.517449035562085,10.0815,745.126611209403,5.7915,7511.9939309076,0.392550964437915,569.593388790597,3298.80011118074
"36",14967.816886927,"F",12,"adult","yes",3931,0.5,0.06,92.45,983.59404,0.363958013132444,10.0815,524.09953891072,5.7915,5283.70950152842,0.576041986867556,823.45046108928,4769.01334539857
"37",17499.082485877,"M",12,"adult","no",0,0.68,0.24,345.6,5711.24736,0.451133597291207,12.6893,649.632380099338,7.9677,8243.38016079453,0.308866402708793,444.767619900662,3543.77496508251
"38",12170.2030602278,"F",13,"adult","no",0,0.4,0.09,125.28,1344.8808,0.518103731988398,10.0909,746.069374063293,5.7969,7528.51144673528,0.391896268011602,568.650625936707,3296.4108134925
"39",14980.6425959892,"F",13,"adult","yes",3931,0.4,0.06,92.45,984.511144,0.364384227505631,10.0909,524.713287608109,5.7969,5294.82931392467,0.575615772494369,822.836712391891,4769.90213806455
"40",17520.4171139069,"M",13,"adult","no",0,0.44,0.24,345.6,5717.05344,0.451689821755765,12.7022,650.433343328301,7.9758,8261.93441362475,0.308310178244235,443.966656671699,3540.98926028214
"41",12185.5243161657,"F",14,"adult","no",0,0.33,0.09,125.28,1346.1336,0.518758863968662,10.1003,747.012764114873,5.8023,7545.05302138945,0.391241136031338,567.707235885127,3294.00769477627
"42",14993.5044732485,"F",14,"adult","yes",3931,0.33,0.06,92.45,985.428248,0.364810645172252,10.1003,525.327329048043,5.8023,5305.96362158395,0.575189354827748,822.222670951957,4770.78260366454
"43",17534.6553808944,"M",14,"adult","no",0,0.29,0.24,345.6,5720.92416,0.452060771655339,12.7108,650.967511183689,7.9812,8274.31784115363,0.307939228344661,443.432488816311,3539.12337974074
"44",12200.865820122,"F",15,"adult","no",0,0.27,0.09,125.28,1347.3864,0.519414431937667,10.1097,747.95678199024,5.8077,7561.61867888673,0.390585568062333,566.76321800976,3291.59074123528
"45",15006.382523119,"F",15,"adult","yes",3931,0.27,0.06,92.45,986.345352,0.365237266277791,10.1097,525.941663440019,5.8077,5317.11243487956,0.574762733722209,821.608336559981,4771.6547362394
"46",17541.7510695505,"M",15,"adult","no",0,0.19,0.24,345.6,5722.85952,0.452246286699414,12.7151,651.234652847157,7.9839,8280.51373441688,0.307753713300586,443.165347152843,3538.18781513358
"47",12208.5304183045,"F",16,"adult","no",0,0.23,0.09,125.28,1348.0128,0.519742379553978,10.1144,748.429026557728,5.8104,7569.91054621548,0.390257620446023,566.290973442272,3290.37707208898
"48",15012.813864164,"F",16,"adult","yes",3931,0.23,0.06,92.45,986.803904,0.365450653165656,10.1144,526.248940558544,5.8104,5322.69228438534,0.574549346834344,821.301059441456,4772.08767577864
"49",17548.8877952803,"M",16,"adult","no",0,0.13,0.24,345.6,5724.79488,0.452431828480719,12.7194,651.501833012236,7.9866,8286.71241481583,0.307568171519281,442.898166987764,3537.25050046448
"50",12216.2075823301,"F",17,"adult","no",0,0.2,0.09,125.28,1348.6392,0.520070436330782,10.1191,748.901428316327,5.8131,7578.20844327574,0.389929563669218,565.818571683673,3289.15993905436
"51",15019.256750019,"F",17,"adult","yes",3931,0.2,0.06,92.45,987.262456,0.365664090967869,10.1191,526.556290993731,5.8131,5328.27576419467,0.574335909032131,820.993709006269,4772.51852982434
"52",17548.8477952803,"M",17,"adult","no",0,0.09,0.24,345.6,5724.79488,0.452431828480719,12.7194,651.501833012236,7.9866,8286.71241481583,0.307568171519281,442.898166987764,3537.25050046448
"53",12223.8873134803,"F",18,"adult","no",0,0.17,0.09,125.28,1349.2656,0.520398602322593,10.1238,749.373987344534,5.8158,7586.51237307859,0.389601397677407,565.346012655466,3287.93934040166
"54",15025.701181237,"F",18,"adult","yes",3931,0.17,0.06,92.45,987.721008,0.365877579702655,10.1238,526.863714771824,5.8158,5333.86287560699,0.574122420297345,820.686285228176,4772.94729763003
"55",17548.8177952803,"M",18,"adult","no",0,0.06,0.24,345.6,5724.79488,0.452431828480719,12.7194,651.501833012236,7.9866,8286.71241481583,0.307568171519281,442.898166987764,3537.25050046448
"56",12223.8618848533,"F",19,"adult","no",0,0.144571373,0.09,125.28,1349.2656,0.520398602322593,10.1238,749.373987344534,5.8158,7586.51237307859,0.389601397677407,565.346012655466,3287.93934040166
"57",15025.67575261,"F",19,"adult","yes",3931,0.144571373,0.06,92.45,987.721008,0.365877579702655,10.1238,526.863714771824,5.8158,5333.86287560699,0.574122420297345,820.686285228176,4772.94729763003
"58",17555.9955583081,"M",19,"adult","no",0,0.04,0.24,345.6,5726.73024,0.452617397005035,12.7237,651.76905168725,7.9893,8292.91388295307,0.307382602994965,442.63094831275,3536.31143535505
